Date;gr;tmin;tmax;pr;pe
28.11.2000T00:00:00+00:00;6.621196E-006;27.6;21;0;0.0027591864
29.11.2000T00:00:00+00:00;6.316918E-006;27.4;21;0.001476375;0.0025346832
30.11.2000T00:00:00+00:00;6.040744E-006;28.6;21;0;0.0025346832
01.12.2000T00:00:00+00:00;5.813472E-006;27.2;21;0.0007874;0.0025346832
02.12.2000T00:00:00+00:00;5.576586E-006;26;15;0.0007874;0.0025346832
03.12.2000T00:00:00+00:00;5.337112E-006;17.4;13;0;0.0025346832
04.12.2000T00:00:00+00:00;5.113566E-006;21.9;13;0;0.0025346832
05.12.2000T00:00:00+00:00;4.951212E-006;21.3;15;0;0.0025346832
06.12.2000T00:00:00+00:00;4.766724E-006;25.6;17;0;0.0025346832
07.12.2000T00:00:00+00:00;4.60244E-006;26;18.9;0.0007874;0.0025346832
08.12.2000T00:00:00+00:00;4.461646E-006;28.5;18;0;0.0025346832
09.12.2000T00:00:00+00:00;4.34448E-006;25.8;19;0;0.0025346832
10.12.2000T00:00:00+00:00;4.226538E-006;24.9;19;0.001476375;0.0025346832
11.12.2000T00:00:00+00:00;4.098706E-006;26;18;0;0.0025346832
12.12.2000T00:00:00+00:00;3.990164E-006;24.5;15;0.0007874;0.0025346832
13.12.2000T00:00:00+00:00;0.000003893;16.9;14;0;0.0025346832
14.12.2000T00:00:00+00:00;3.794234E-006;19.6;15;0;0.0025346832
15.12.2000T00:00:00+00:00;0.000003712;22.1;16;0;0.0025346832
16.12.2000T00:00:00+00:00;3.62171E-006;23.7;17;0;0.0025346832
17.12.2000T00:00:00+00:00;3.528372E-006;25.2;18;0;0.0025346832
18.12.2000T00:00:00+00:00;3.448098E-006;27;18.6;0;0.0025346832
19.12.2000T00:00:00+00:00;0.000003385;28.5;20;0;0.0025346832
20.12.2000T00:00:00+00:00;3.313166E-006;29;17;0;0.0025346832
21.12.2000T00:00:00+00:00;3.251186E-006;23.5;15;0;0.0025346832
22.12.2000T00:00:00+00:00;3.191904E-006;24;15;0;0.0025346832
23.12.2000T00:00:00+00:00;3.134584E-006;24.7;11;0;0.0025346832
24.12.2000T00:00:00+00:00;0.000003055;24.5;11;0;0.0025346832
25.12.2000T00:00:00+00:00;2.993476E-006;25.2;12;0;0.0025346832
26.12.2000T00:00:00+00:00;2.917756E-006;24.5;17;0;0.0025346832
27.12.2000T00:00:00+00:00;2.857144E-006;24.2;17;0.0007874;0.0025346832
28.12.2000T00:00:00+00:00;2.810942E-006;25.3;17;0;0.0025346832
29.12.2000T00:00:00+00:00;2.756374E-006;26.1;17;0;0.0025346832
30.12.2000T00:00:00+00:00;2.707106E-006;25.3;17;0;0.0021838091
31.12.2000T00:00:00+00:00;2.665194E-006;22.5;13;0;0.0021838091
01.01.2001T00:00:00+00:00;2.670372E-006;24;15;0;0.0021838091
02.01.2001T00:00:00+00:00;2.654216E-006;25.4;12;0;0.0021838091
03.01.2001T00:00:00+00:00;2.639552E-006;21;15;0.00374015;0.0021838091
04.01.2001T00:00:00+00:00;2.610184E-006;18.7;15;0.00177165;0.0021838091
05.01.2001T00:00:00+00:00;2.590402E-006;20.1;17;0.0007874;0.0021838091
06.01.2001T00:00:00+00:00;2.54687E-006;26.3;19;0.0007874;0.0021838091
07.01.2001T00:00:00+00:00;0.00000251;28.5;20.8;0;0.0021838091
08.01.2001T00:00:00+00:00;2.488124E-006;28.9;20;0;0.0021838091
09.01.2001T00:00:00+00:00;2.45859E-006;27.1;13;0.0007874;0.0021838091
10.01.2001T00:00:00+00:00;2.428558E-006;14.3;11.2;0;0.0021838091
11.01.2001T00:00:00+00:00;2.392792E-006;17.4;12.1;0.0007874;0.0021838091
12.01.2001T00:00:00+00:00;2.354562E-006;19.4;13;0;0.0021838091
13.01.2001T00:00:00+00:00;0.000002329;19.6;16;0.0027559;0.0021838091
14.01.2001T00:00:00+00:00;2.285658E-006;19.6;12;0.0007874;0.0021838091
15.01.2001T00:00:00+00:00;2.252224E-006;12.8;12;0.0070866;0.0021838091
16.01.2001T00:00:00+00:00;2.228168E-006;14.6;12;0;0.0021838091
17.01.2001T00:00:00+00:00;2.199214E-006;19.2;12;0;0.0021838091
18.01.2001T00:00:00+00:00;2.175216E-006;23.8;12;0;0.0021838091
19.01.2001T00:00:00+00:00;2.15528E-006;24.2;18;0;0.0021838091
20.01.2001T00:00:00+00:00;2.125444E-006;26.1;18;0;0.0021838091
21.01.2001T00:00:00+00:00;2.102924E-006;28.4;19;0;0.0021838091
22.01.2001T00:00:00+00:00;2.074864E-006;25.9;20.8;0.001476375;0.0021838091
23.01.2001T00:00:00+00:00;0.000002049;27.1;22;0.0007874;0.0021838091
24.01.2001T00:00:00+00:00;0.000002017;25.6;22;0.00177165;0.0021838091
25.01.2001T00:00:00+00:00;1.9787912E-006;28.3;14;0.001476375;0.0021838091
26.01.2001T00:00:00+00:00;1.9503284E-006;16.4;11;0.0007874;0.0021838091
27.01.2001T00:00:00+00:00;0.00000192;26.2;11;0;0.0021838091
28.01.2001T00:00:00+00:00;1.894296E-006;18.3;11.6;0;0.0021838091
29.01.2001T00:00:00+00:00;1.860366E-006;19.8;14;0;0.0021838091
30.01.2001T00:00:00+00:00;1.8297596E-006;17.4;14;0;0.0021838091
31.01.2001T00:00:00+00:00;1.7955588E-006;15.6;14;0;0.001754019
01.02.2001T00:00:00+00:00;1.8226044E-006;17.8;12;0.002066925;0.001754019
02.02.2001T00:00:00+00:00;1.8228626E-006;16;11;0;0.001754019
03.02.2001T00:00:00+00:00;1.8127414E-006;15.8;11;0.00177165;0.001754019
04.02.2001T00:00:00+00:00;1.7966938E-006;18.4;12.6;0.0007874;0.001754019
05.02.2001T00:00:00+00:00;1.7798672E-006;19.1;15;0;0.001754019
06.02.2001T00:00:00+00:00;1.758775E-006;20.1;16;0.001279525;0.001754019
07.02.2001T00:00:00+00:00;1.7378856E-006;20;16;0.003051175;0.001754019
08.02.2001T00:00:00+00:00;1.7052216E-006;16.9;12;0.0007874;0.001754019
09.02.2001T00:00:00+00:00;1.6831684E-006;13.9;11;0.001476375;0.001754019
10.02.2001T00:00:00+00:00;1.6485352E-006;16.8;12;0;0.001754019
11.02.2001T00:00:00+00:00;1.6205268E-006;19.5;13;0;0.001754019
12.02.2001T00:00:00+00:00;1.5897402E-006;17.4;13.8;0.0007874;0.001754019
13.02.2001T00:00:00+00:00;1.565938E-006;18.1;14;0.0007874;0.001754019
14.02.2001T00:00:00+00:00;1.5423282E-006;19.5;11;0;0.001754019
15.02.2001T00:00:00+00:00;1.5221746E-006;21.5;12;0;0.001754019
16.02.2001T00:00:00+00:00;1.50265E-006;23.2;12;0;0.001754019
17.02.2001T00:00:00+00:00;1.4734448E-006;24.3;13;0;0.001754019
18.02.2001T00:00:00+00:00;1.4438786E-006;23.7;15;0;0.001754019
19.02.2001T00:00:00+00:00;1.4207942E-006;20.7;17;0.001476375;0.001754019
20.02.2001T00:00:00+00:00;1.4011732E-006;24.9;18;0.00177165;0.001754019
21.02.2001T00:00:00+00:00;1.3672016E-006;25.3;18;0;0.001754019
22.02.2001T00:00:00+00:00;1.3288966E-006;24.8;18;0;0.001754019
23.02.2001T00:00:00+00:00;1.3099226E-006;25.5;20;0.00098425;0.001754019
24.02.2001T00:00:00+00:00;1.2872686E-006;24.1;16;0.000492125;0.001754019
25.02.2001T00:00:00+00:00;1.2683404E-006;17.6;14;0.03051175;0.001754019
26.02.2001T00:00:00+00:00;0.000001252;18.4;14;0.0007874;0.001754019
27.02.2001T00:00:00+00:00;1.226367E-006;18.8;15;0;0.0019197015
28.02.2001T00:00:00+00:00;1.207464E-006;19.5;15.4;0.00177165;0.0019197015
01.03.2001T00:00:00+00:00;1.1553326E-006;22.8;16;0;0.0019197015
02.03.2001T00:00:00+00:00;1.1089058E-006;24.8;16;0;0.0019197015
03.03.2001T00:00:00+00:00;1.0706718E-006;20;18;0.00177165;0.0019197015
04.03.2001T00:00:00+00:00;1.0385764E-006;24.1;17;0;0.0019197015
05.03.2001T00:00:00+00:00;1.0103984E-006;25.3;17;0;0.0019197015
06.03.2001T00:00:00+00:00;9.885012E-007;22.9;18.9;0.000492125;0.0019197015
07.03.2001T00:00:00+00:00;9.692668E-007;22.1;19;0.00177165;0.0019197015
08.03.2001T00:00:00+00:00;0.00000095;19.7;14;0.0267716;0.0019197015
09.03.2001T00:00:00+00:00;9.328676E-007;15;13.8;0.034547175;0.0019197015
10.03.2001T00:00:00+00:00;1.0188734E-006;16.8;14;0.01870075;0.0019197015
11.03.2001T00:00:00+00:00;1.9421142E-006;18;16;0.00610235;0.0019197015
12.03.2001T00:00:00+00:00;5.763622E-006;20;15.9;0.003248025;0.0019197015
13.03.2001T00:00:00+00:00;7.481056E-006;17;15;0.011909425;0.0019197015
14.03.2001T00:00:00+00:00;1.895668E-005;22.8;16.5;0.008562975;0.0019197015
15.03.2001T00:00:00+00:00;2.00312E-005;25.5;19.5;0.003248025;0.0019197015
16.03.2001T00:00:00+00:00;2.09328E-005;29.5;21;0;0.0019197015
17.03.2001T00:00:00+00:00;3.36814E-005;28.6;19.4;0.001476375;0.0019197015
18.03.2001T00:00:00+00:00;4.91976E-005;26.9;20.9;0.0007874;0.0019197015
19.03.2001T00:00:00+00:00;0.000059264;25.5;21.3;0.005019675;0.0019197015
20.03.2001T00:00:00+00:00;6.458006E-005;29.4;21;0.0007874;0.0019197015
21.03.2001T00:00:00+00:00;6.558312E-005;27.1;21;0;0.0019197015
22.03.2001T00:00:00+00:00;6.706388E-005;28.9;21;0;0.0019197015
23.03.2001T00:00:00+00:00;6.906066E-005;29.1;23;0;0.0019197015
24.03.2001T00:00:00+00:00;6.55126E-005;28.3;23;0;0.0019197015
25.03.2001T00:00:00+00:00;6.069474E-005;30.5;21;0;0.0019197015
26.03.2001T00:00:00+00:00;5.512734E-005;23;19;0.011909425;0.0019197015
27.03.2001T00:00:00+00:00;5.072518E-005;24.7;19;0.002066925;0.0019197015
28.03.2001T00:00:00+00:00;4.56997E-005;24.7;19;0;0.0019197015
29.03.2001T00:00:00+00:00;4.131114E-005;26.8;18;0.002066925;0.0019197015
30.03.2001T00:00:00+00:00;3.743742E-005;25.9;20;0;0.0022563977
31.03.2001T00:00:00+00:00;3.39916E-005;23.1;20;0.00098425;0.0022563977
01.04.2001T00:00:00+00:00;3.139574E-005;27.8;21.9;0.001476375;0.0022563977
02.04.2001T00:00:00+00:00;2.92414E-005;28.1;23;0;0.0022563977
03.04.2001T00:00:00+00:00;2.72649E-005;28.5;24;0;0.0022563977
04.04.2001T00:00:00+00:00;0.000025446;26.8;20;0.00098425;0.0022563977
05.04.2001T00:00:00+00:00;2.368082E-005;22.1;20;0.00885825;0.0022563977
06.04.2001T00:00:00+00:00;2.193274E-005;24.3;21;0.0035433;0.0022563977
07.04.2001T00:00:00+00:00;2.036408E-005;25.1;22;0.00098425;0.0022563977
08.04.2001T00:00:00+00:00;1.909574E-005;31.6;24;0.000492125;0.0022563977
09.04.2001T00:00:00+00:00;1.7861632E-005;31.8;24;0;0.0022563977
10.04.2001T00:00:00+00:00;1.677223E-005;29.1;20;0;0.0022563977
11.04.2001T00:00:00+00:00;1.5791676E-005;19;14;0;0.0022563977
12.04.2001T00:00:00+00:00;1.4869538E-005;22.5;16;0.000295275;0.0022563977
13.04.2001T00:00:00+00:00;1.40357E-005;24.1;18;0;0.0022563977
14.04.2001T00:00:00+00:00;1.3222152E-005;23;19;0.0007874;0.0022563977
15.04.2001T00:00:00+00:00;1.2501946E-005;26.3;20;0;0.0022563977
16.04.2001T00:00:00+00:00;1.1812326E-005;27.1;21.8;0;0.0022563977
17.04.2001T00:00:00+00:00;1.113517E-005;28.1;22.6;0.00098425;0.0022563977
18.04.2001T00:00:00+00:00;1.0531458E-005;31.4;24;0.0007874;0.0022563977
19.04.2001T00:00:00+00:00;1.0004378E-005;31.2;24;0;0.0022563977
20.04.2001T00:00:00+00:00;9.530212E-006;35.5;24;0;0.0022563977
21.04.2001T00:00:00+00:00;9.061354E-006;36;25;0;0.0022563977
22.04.2001T00:00:00+00:00;0.000008674;27.4;19;0;0.0022563977
23.04.2001T00:00:00+00:00;8.271146E-006;23;19;0.0043307;0.0022563977
24.04.2001T00:00:00+00:00;7.905666E-006;22.6;19;0.003051175;0.0022563977
25.04.2001T00:00:00+00:00;0.000007575;25.3;19;0.002263775;0.0022563977
26.04.2001T00:00:00+00:00;7.23794E-006;25.9;20;0;0.0022563977
27.04.2001T00:00:00+00:00;6.927818E-006;29.8;22;0;0.0022563977
28.04.2001T00:00:00+00:00;6.649076E-006;31.1;21;0.0007874;0.0022563977
29.04.2001T00:00:00+00:00;6.414306E-006;31.5;22;0.037893625;0.0030433891
30.04.2001T00:00:00+00:00;6.20468E-006;31.7;23;0;0.0030433891
01.05.2001T00:00:00+00:00;0.000006203;28.1;22;0.003248025;0.0030433891
02.05.2001T00:00:00+00:00;6.141526E-006;27.7;22;0;0.0030433891
03.05.2001T00:00:00+00:00;0.000006036;28.2;23;0.00098425;0.0030433891
04.05.2001T00:00:00+00:00;5.937288E-006;29.5;24;0.0007874;0.0030433891
05.05.2001T00:00:00+00:00;5.825204E-006;33.4;25.8;0.0007874;0.0030433891
06.05.2001T00:00:00+00:00;5.697234E-006;35.6;25;0;0.0030433891
07.05.2001T00:00:00+00:00;5.556588E-006;37.1;26;0;0.0030433891
08.05.2001T00:00:00+00:00;5.43842E-006;37.1;24;0.00610235;0.0030433891
09.05.2001T00:00:00+00:00;5.305734E-006;32.7;22;0.00098425;0.0030433891
10.05.2001T00:00:00+00:00;5.179536E-006;28.6;21;0;0.0030433891
11.05.2001T00:00:00+00:00;5.045432E-006;30.8;22;0;0.0030433891
12.05.2001T00:00:00+00:00;4.92637E-006;32.3;23;0;0.0030433891
13.05.2001T00:00:00+00:00;4.811288E-006;32.1;25;0;0.0030433891
14.05.2001T00:00:00+00:00;4.6936E-006;33.1;24;0;0.0030433891
15.05.2001T00:00:00+00:00;4.565706E-006;31.5;23.4;0;0.0030433891
16.05.2001T00:00:00+00:00;4.449338E-006;27.6;23;0.0098425;0.0030433891
17.05.2001T00:00:00+00:00;4.330548E-006;27.4;22.7;0.05452745;0.0030433891
18.05.2001T00:00:00+00:00;4.21993E-006;32.8;22;0.0007874;0.0030433891
19.05.2001T00:00:00+00:00;4.093804E-006;30.6;21.9;0.013877925;0.0030433891
20.05.2001T00:00:00+00:00;3.9818E-006;31.7;25;0.000295275;0.0030433891
21.05.2001T00:00:00+00:00;3.887386E-006;33.6;21.3;0;0.0030433891
22.05.2001T00:00:00+00:00;3.095462E-005;32.3;24;0.0322834;0.0030433891
23.05.2001T00:00:00+00:00;7.412662E-005;33.6;24;0;0.0030433891
24.05.2001T00:00:00+00:00;0.000108681;34.4;25.3;0.000492125;0.0030433891
25.05.2001T00:00:00+00:00;0.0001219717;28.4;25;0.0007874;0.0030433891
26.05.2001T00:00:00+00:00;0.0001444366;29.1;25;0.014665325;0.0030433891
27.05.2001T00:00:00+00:00;0.0001713766;27.1;23.8;0.00610235;0.0030433891
28.05.2001T00:00:00+00:00;0.0001923728;30.7;23.7;0;0.0030433891
29.05.2001T00:00:00+00:00;0.0002095952;32.1;24;0.002066925;0.0030433891
30.05.2001T00:00:00+00:00;0.0003659382;26;22;0.076476225;0.0030893209
31.05.2001T00:00:00+00:00;0.0013616652;28.1;23.6;0.001279525;0.0030893209
01.06.2001T00:00:00+00:00;0.003715072;31.6;23.5;0.002066925;0.0030893209
02.06.2001T00:00:00+00:00;0.004114112;32.6;24;0.0366141;0.0030893209
03.06.2001T00:00:00+00:00;0.004633298;33.2;24.7;0.006791325;0.0030893209
04.06.2001T00:00:00+00:00;0.004077806;34.6;24;0.00098425;0.0030893209
05.06.2001T00:00:00+00:00;0.003481782;32.1;23;0.07421245;0.0030893209
06.06.2001T00:00:00+00:00;0.007097632;29.6;23.8;0.031791275;0.0030893209
07.06.2001T00:00:00+00:00;0.010447134;33.8;26.4;0.000295275;0.0030893209
08.06.2001T00:00:00+00:00;0.006137146;35.4;27;0;0.0030893209
09.06.2001T00:00:00+00:00;0.002438168;36.6;23.9;0;0.0030893209
10.06.2001T00:00:00+00:00;0.0012673768;34.4;23;0.002066925;0.0030893209
11.06.2001T00:00:00+00:00;0.0007956332;32.1;24;0;0.0030893209
12.06.2001T00:00:00+00:00;0.0005420876;34.6;24;0.0007874;0.0030893209
13.06.2001T00:00:00+00:00;0.0004470042;31;24;0.02342515;0.0030893209
14.06.2001T00:00:00+00:00;0.0004012784;34.6;24.9;0;0.0030893209
15.06.2001T00:00:00+00:00;0.0003525134;34.6;26;0;0.0030893209
16.06.2001T00:00:00+00:00;0.0002692732;35;27;0.0007874;0.0030893209
17.06.2001T00:00:00+00:00;0.0002214176;31.6;27;0.00807085;0.0030893209
18.06.2001T00:00:00+00:00;0.0001809772;35.9;28;0;0.0030893209
19.06.2001T00:00:00+00:00;0.0001479855;36.4;28;0;0.0030893209
20.06.2001T00:00:00+00:00;0.000121086;34.9;24;0.0007874;0.0030893209
21.06.2001T00:00:00+00:00;0.0005673754;28.6;24;0.0555117;0.0030893209
22.06.2001T00:00:00+00:00;0.0013798478;32.4;25.9;0.01082675;0.0030893209
23.06.2001T00:00:00+00:00;0.0015769602;34.3;26;0;0.0030893209
24.06.2001T00:00:00+00:00;0.001188188;35.7;27;0;0.0030893209
25.06.2001T00:00:00+00:00;0.0007330818;35.3;27;0;0.0030893209
26.06.2001T00:00:00+00:00;0.0005334074;35.8;27;0;0.0030893209
27.06.2001T00:00:00+00:00;0.000431204;31;26;0.01594485;0.0030893209
28.06.2001T00:00:00+00:00;0.000592425;28;25;0.02066925;0.0030893209
29.06.2001T00:00:00+00:00;0.000719066;32.3;26;0.0007874;0.003005718
30.06.2001T00:00:00+00:00;0.000581638;33.4;27;0.001476375;0.003005718
01.07.2001T00:00:00+00:00;0.000450731;35;27;0;0.003005718
02.07.2001T00:00:00+00:00;0.0003367588;34.4;25;0.005019675;0.003005718
03.07.2001T00:00:00+00:00;0.000651749;28.8;25;0.021948775;0.003005718
04.07.2001T00:00:00+00:00;0.00405646;31.5;25.2;0.093405325;0.003005718
05.07.2001T00:00:00+00:00;0.010097344;35.1;25.3;0.06358255;0.003005718
06.07.2001T00:00:00+00:00;0.010628526;37.2;28;0;0.003005718
07.07.2001T00:00:00+00:00;0.006665096;34.4;25;0.0007874;0.003005718
08.07.2001T00:00:00+00:00;0.005292808;32.6;25;0.019685;0.003005718
09.07.2001T00:00:00+00:00;0.004828888;30.9;25.7;0.01082675;0.003005718
10.07.2001T00:00:00+00:00;0.003302632;34.4;27;0;0.003005718
11.07.2001T00:00:00+00:00;0.0017832168;36.1;28;0;0.003005718
12.07.2001T00:00:00+00:00;0.0010113258;36.7;29;0;0.003005718
13.07.2001T00:00:00+00:00;0.000601789;36.3;25;0;0.003005718
14.07.2001T00:00:00+00:00;0.000374781;28.3;25;0.012893675;0.003005718
15.07.2001T00:00:00+00:00;0.0003138402;31.8;23;0.010334625;0.003005718
16.07.2001T00:00:00+00:00;0.0002719182;32.2;23.9;0;0.003005718
17.07.2001T00:00:00+00:00;0.00021277;32.1;26;0.0007874;0.003005718
18.07.2001T00:00:00+00:00;0.000157984;34.8;26.9;0;0.003005718
19.07.2001T00:00:00+00:00;0.000125463;35.1;24;0.002066925;0.003005718
20.07.2001T00:00:00+00:00;0.0001326154;31.6;25.6;0.012893675;0.003005718
21.07.2001T00:00:00+00:00;0.0016557598;32.3;25;0.042618025;0.003005718
22.07.2001T00:00:00+00:00;0.002665882;30.5;25.1;0;0.003005718
23.07.2001T00:00:00+00:00;0.001712693;32.3;26;0;0.003005718
24.07.2001T00:00:00+00:00;0.0010733062;34.4;27.1;0.0007874;0.003005718
25.07.2001T00:00:00+00:00;0.0007104442;34.1;26;0;0.003005718
26.07.2001T00:00:00+00:00;0.000463367;33.8;25;0.0007874;0.003005718
27.07.2001T00:00:00+00:00;0.0003065706;27.7;25;0.00807085;0.003005718
28.07.2001T00:00:00+00:00;0.0002103168;34.1;26.6;0.00098425;0.003005718
29.07.2001T00:00:00+00:00;0.0001512682;35;27;0.00098425;0.003005718
30.07.2001T00:00:00+00:00;0.0001136567;36.5;28;0;0.0026167042
31.07.2001T00:00:00+00:00;8.846326E-005;36.7;26;0;0.0026167042
01.08.2001T00:00:00+00:00;6.962828E-005;31.1;25;0;0.0026167042
02.08.2001T00:00:00+00:00;5.63013E-005;30.1;24;0;0.0026167042
03.08.2001T00:00:00+00:00;5.310708E-005;27;23.7;0.168798875;0.0026167042
04.08.2001T00:00:00+00:00;0.000581589;30;24;0.136318625;0.0026167042
05.08.2001T00:00:00+00:00;0.004682222;33.6;25;0.00098425;0.0026167042
06.08.2001T00:00:00+00:00;0.01087073;33;26;0.009350375;0.0026167042
07.08.2001T00:00:00+00:00;0.010182174;34;26;0;0.0026167042
08.08.2001T00:00:00+00:00;0.005559782;34.1;27;0;0.0026167042
09.08.2001T00:00:00+00:00;0.004361456;35.3;27;0;0.0026167042
10.08.2001T00:00:00+00:00;0.007693056;35.4;26;0.0098425;0.0026167042
11.08.2001T00:00:00+00:00;0.009782478;30;24;0.024704675;0.0026167042
12.08.2001T00:00:00+00:00;0.004925322;33.6;24;0.000295275;0.0026167042
13.08.2001T00:00:00+00:00;0.002091626;28.2;24;0;0.0026167042
14.08.2001T00:00:00+00:00;0.002818464;31.6;23;0.0358267;0.0026167042
15.08.2001T00:00:00+00:00;0.003888632;29.5;24;0.002263775;0.0026167042
16.08.2001T00:00:00+00:00;0.00205005;32.6;26;0.001476375;0.0026167042
17.08.2001T00:00:00+00:00;0.0010417714;34.4;26;0;0.0026167042
18.08.2001T00:00:00+00:00;0.0006152304;34.5;26;0.0007874;0.0026167042
19.08.2001T00:00:00+00:00;0.0003845826;34.1;27;0;0.0026167042
20.08.2001T00:00:00+00:00;0.0002416352;34.6;27;0;0.0026167042
21.08.2001T00:00:00+00:00;0.0001631354;34.3;26;0;0.0026167042
22.08.2001T00:00:00+00:00;0.0001189047;35.3;26;0;0.0026167042
23.08.2001T00:00:00+00:00;9.127918E-005;35.1;25.1;0;0.0026167042
24.08.2001T00:00:00+00:00;8.102746E-005;36.7;23;0.030807025;0.0026167042
25.08.2001T00:00:00+00:00;0.0001090821;28.2;24;0.0141732;0.0026167042
26.08.2001T00:00:00+00:00;0.0001080252;32.1;25;0.00098425;0.0026167042
27.08.2001T00:00:00+00:00;0.0001153463;30.6;24;0.0007874;0.0026167042
28.08.2001T00:00:00+00:00;0.0001008446;32.1;26;0.000295275;0.0026167042
29.08.2001T00:00:00+00:00;7.477622E-005;34.4;26.7;0;0.0026167042
30.08.2001T00:00:00+00:00;5.65498E-005;31.1;27;0.0007874;0.0028641732
31.08.2001T00:00:00+00:00;0.000044634;29;24;0.0106299;0.0028641732
01.09.2001T00:00:00+00:00;4.655476E-005;28.4;25;0.011122025;0.0028641732
02.09.2001T00:00:00+00:00;3.931348E-005;31;24;0.0007874;0.0028641732
03.09.2001T00:00:00+00:00;3.422826E-005;30.9;25;0.0007874;0.0028641732
04.09.2001T00:00:00+00:00;3.101972E-005;28.6;25;0.001476375;0.0028641732
05.09.2001T00:00:00+00:00;2.967484E-005;28.8;25;0.001476375;0.0028641732
06.09.2001T00:00:00+00:00;2.83769E-005;32;24.8;0.001476375;0.0028641732
07.09.2001T00:00:00+00:00;2.803046E-005;34.4;26;0.001476375;0.0028641732
08.09.2001T00:00:00+00:00;2.636772E-005;34.2;25;0.0007874;0.0028641732
09.09.2001T00:00:00+00:00;3.46919E-005;29.6;24;0.024704675;0.0028641732
10.09.2001T00:00:00+00:00;3.199238E-005;33;24.7;0;0.0028641732
11.09.2001T00:00:00+00:00;0.000030087;33;24;0;0.0028641732
12.09.2001T00:00:00+00:00;0.0002662404;29;24;0.033562925;0.0028641732
13.09.2001T00:00:00+00:00;0.0004888768;32.1;25;0.00098425;0.0028641732
14.09.2001T00:00:00+00:00;0.0006247144;33;25;0;0.0028641732
15.09.2001T00:00:00+00:00;0.0004531424;34.7;26;0;0.0028641732
16.09.2001T00:00:00+00:00;0.0003415484;34.5;26;0;0.0028641732
17.09.2001T00:00:00+00:00;0.0002292818;34.6;26;0;0.0028641732
18.09.2001T00:00:00+00:00;0.0001587065;35.3;26;0;0.0028641732
19.09.2001T00:00:00+00:00;0.000113984;34.8;26;0;0.0028641732
20.09.2001T00:00:00+00:00;8.654432E-005;34.1;25;0.0007874;0.0028641732
21.09.2001T00:00:00+00:00;0.000068527;34;24;0.0007874;0.0028641732
22.09.2001T00:00:00+00:00;5.594882E-005;28.3;24;0.0007874;0.0028641732
23.09.2001T00:00:00+00:00;4.664028E-005;30.8;24;0;0.0028641732
24.09.2001T00:00:00+00:00;3.953566E-005;33.1;24;0;0.0028641732
25.09.2001T00:00:00+00:00;3.405272E-005;33.6;25;0;0.0028641732
26.09.2001T00:00:00+00:00;2.96614E-005;33.5;24;0;0.0028641732
27.09.2001T00:00:00+00:00;2.60457E-005;33.4;26;0;0.0028641732
28.09.2001T00:00:00+00:00;2.293064E-005;32.7;23;0;0.0028641732
29.09.2001T00:00:00+00:00;2.047056E-005;33.1;23;0;0.0029869704
30.09.2001T00:00:00+00:00;1.8437262E-005;34;24;0;0.0029869704
01.10.2001T00:00:00+00:00;1.7261372E-005;33.8;25;0;0.0029869704
02.10.2001T00:00:00+00:00;1.5996754E-005;33.7;24;0;0.0029869704
03.10.2001T00:00:00+00:00;1.480309E-005;32;21.7;0.013877925;0.0029869704
04.10.2001T00:00:00+00:00;1.3956164E-005;28;21.7;0.01437005;0.0029869704
05.10.2001T00:00:00+00:00;1.3042912E-005;29.6;22.6;0.004035425;0.0029869704
06.10.2001T00:00:00+00:00;1.2227398E-005;32.1;24;0;0.0029869704
07.10.2001T00:00:00+00:00;1.1440512E-005;33.5;25;0;0.0029869704
08.10.2001T00:00:00+00:00;0.000010687;33.4;21;0;0.0029869704
09.10.2001T00:00:00+00:00;1.0151086E-005;23.7;21;0.031791275;0.0029869704
10.10.2001T00:00:00+00:00;9.572658E-006;30;21.5;0;0.0029869704
11.10.2001T00:00:00+00:00;9.087212E-006;31.3;24;0;0.0029869704
12.10.2001T00:00:00+00:00;8.610758E-006;31.9;23;0;0.0029869704
13.10.2001T00:00:00+00:00;8.182358E-006;32.1;23;0.0007874;0.0029869704
14.10.2001T00:00:00+00:00;7.74313E-006;32.3;24;0;0.0029869704
15.10.2001T00:00:00+00:00;7.347126E-006;31.3;25;0.0007874;0.0029869704
16.10.2001T00:00:00+00:00;7.01926E-006;32.4;24;0.0007874;0.0029869704
17.10.2001T00:00:00+00:00;6.700748E-006;28;22;0;0.0029869704
18.10.2001T00:00:00+00:00;6.431438E-006;27.7;21;0;0.0029869704
19.10.2001T00:00:00+00:00;6.16958E-006;27.1;22;0;0.0029869704
20.10.2001T00:00:00+00:00;5.962748E-006;30;23;0;0.0029869704
21.10.2001T00:00:00+00:00;5.737474E-006;31.3;23;0.0007874;0.0029869704
22.10.2001T00:00:00+00:00;5.525606E-006;31;23;0.010334625;0.0029869704
23.10.2001T00:00:00+00:00;5.32924E-006;27.2;23;0;0.0029869704
24.10.2001T00:00:00+00:00;5.086614E-006;25;21.9;0.01082675;0.0029869704
25.10.2001T00:00:00+00:00;4.879418E-006;29.1;22;0.009547225;0.0029869704
26.10.2001T00:00:00+00:00;4.67459E-006;29;23;0.00885825;0.0029869704
27.10.2001T00:00:00+00:00;1.2016486E-005;30.1;22;0.0484251;0.0029869704
28.10.2001T00:00:00+00:00;9.465902E-006;26;22;0.00177165;0.0029869704
29.10.2001T00:00:00+00:00;9.740848E-006;27;21;0;0.0029869704
